v(drain) ie(drain) ih(drain) it(drain) v(gate) ie(gate) ih(gate) it(gate) v(source) ie(source) ih(source) it(source) v(body) ie(body) ih(body) it(body)
1.7 7.490038581296745e-07 1.7540574928248485e-24 7.490038581296745e-07 0.30000000000000004 0.0 0.0 0.0 0.0 -7.49003858103992e-07 -1.1166787148037733e-33 -7.49003858103992e-07 0.0 -1.4681356399090937e-20 -1.7226491525570165e-20 -3.1907847924661105e-20
1.7 2.8256756530690272e-06 1.7603553875075208e-24 2.8256756530690272e-06 0.4 0.0 0.0 0.0 0.0 -2.8256756530426087e-06 -3.8092973090708707e-33 -2.8256756530426087e-06 0.0 -1.4730348524007913e-20 -1.7315656099627786e-20 -3.2046004623635696e-20
1.7 6.946840657160587e-06 1.772972900538756e-24 6.946840657160587e-06 0.5 0.0 0.0 0.0 0.0 -6.946840657135003e-06 -9.114445693264821e-33 -6.946840657135003e-06 0.0 -1.4819822983431282e-20 -1.743879569415529e-20 -3.2258618677586575e-20
1.7 1.3123965211946728e-05 1.792070456547048e-24 1.3123965211946728e-05 0.6 0.0 0.0 0.0 0.0 -1.3123965211920207e-05 -1.709097971989379e-32 -1.3123965211920207e-05 0.0 -1.4946623097043732e-20 -1.7526528329642514e-20 -3.2473151426686246e-20
1.7 2.1126641961112687e-05 1.817109934179533e-24 2.1126641961112687e-05 0.7 0.0 0.0 0.0 0.0 -2.1126641961085057e-05 -2.7508118877624047e-32 -2.1126641961085057e-05 0.0 -1.510171734014056e-20 -1.7686189327598287e-20 -3.278790666773885e-20
1.7 3.069831660642884e-05 1.8474852720565242e-24 3.069831660642884e-05 0.7999999999999999 0.0 0.0 0.0 0.0 -3.069831660640452e-05 -4.010030152528345e-32 -3.069831660640452e-05 0.0 -1.527566090309827e-20 -1.7860593493249992e-20 -3.313625439634826e-20
1.7 4.16211381609618e-05 1.8827044914125947e-24 4.16211381609618e-05 0.8999999999999999 0.0 0.0 0.0 0.0 -4.162113816093598e-05 -5.464012680262425e-32 -4.162113816093598e-05 0.0 -1.5460438323928274e-20 -1.7969459418391366e-20 -3.3429897742319644e-20
1.7 5.3722328561127813e-05 1.9224018750749423e-24 5.3722328561127813e-05 0.9999999999999999 0.0 0.0 0.0 0.0 -5.3722328561101894e-05 -7.094243239047969e-32 -5.3722328561101894e-05 0.0 -1.564974338648905e-20 -1.8089313874144108e-20 -3.373905726063316e-20
1.8 1.1110421646884213e-10 1.7522197595589417e-24 1.1110421646884389e-10 -0.1 0.0 0.0 0.0 0.0 -1.1110424173248392e-10 -6.450436610029133e-35 -1.1110424173248392e-10 0.0 -1.53421154688094e-20 -1.8697638033391925e-20 -3.403975350220132e-20
1.8 1.2951839634158663e-09 1.7521611186297964e-24 1.295183963415868e-09 0.0 0.0 0.0 0.0 0.0 -1.295183991818714e-09 -8.169708606889122e-35 -1.295183991818714e-09 0.0 -1.5348635262225446e-20 -1.8455992241625855e-20 -3.38046275038513e-20
1.8 1.4138609472479391e-08 1.752138622966087e-24 1.4138609472479393e-08 0.1 0.0 0.0 0.0 0.0 -1.4138609498359307e-08 -1.2078000142939704e-34 -1.4138609498359307e-08 0.0 -1.5355496409768242e-20 -1.8205576679233938e-20 -3.356107308900218e-20
1.8 1.3062957670917846e-07 1.7524333804399974e-24 1.3062957670917846e-07 0.2 0.0 0.0 0.0 0.0 -1.306295767315217e-07 -3.0491580483868744e-34 -1.306295767315217e-07 0.0 -1.5364542582203856e-20 -1.823122331308742e-20 -3.359576589529127e-20
1.8 8.188175749239186e-07 1.754476101589667e-24 8.188175749239186e-07 0.30000000000000004 0.0 0.0 0.0 0.0 -8.188175749488761e-07 -1.2340055155701356e-33 -8.188175749488761e-07 0.0 -1.5385214637172475e-20 -1.811776796064235e-20 -3.3502982597814823e-20
1.8 3.0074440204011504e-06 1.7611185316713994e-24 3.0074440204011504e-06 0.4 0.0 0.0 0.0 0.0 -3.007444020428202e-06 -4.082461455114997e-33 -3.007444020428202e-06 0.0 -1.5435971656006936e-20 -1.825738048360833e-20 -3.3693352139615267e-20
1.8 7.2763885880034085e-06 1.774197637999496e-24 7.2763885880034085e-06 0.5 0.0 0.0 0.0 0.0 -7.276388588031784e-06 -9.598772111172884e-33 -7.276388588031784e-06 0.0 -1.5526859356238597e-20 -1.8314521964515745e-20 -3.384138132075434e-20
1.8 1.3623970390636831e-05 1.793839700636038e-24 1.3623970390636831e-05 0.6 0.0 0.0 0.0 0.0 -1.3623970390660965e-05 -1.782926760335728e-32 -1.3623970390660965e-05 0.0 -1.565438796563975e-20 -1.8318334553257895e-20 -3.397272251889764e-20
1.8 2.181704199976431e-05 1.8195043850767326e-24 2.181704199976431e-05 0.7 0.0 0.0 0.0 0.0 -2.181704199978997e-05 -2.8543243556321817e-32 -2.181704199978997e-05 0.0 -1.5809546815442126e-20 -1.860448698690955e-20 -3.4414033802351675e-20
1.8 3.159874102937379e-05 1.850590769661537e-24 3.159874102937379e-05 0.7999999999999999 0.0 0.0 0.0 0.0 -3.159874102940305e-05 -4.147760274209294e-32 -3.159874102940305e-05 0.0 -1.598299305718383e-20 -1.860223560821958e-20 -3.4585228665403413e-20
1.8 4.275084807007515e-05 1.8866115707565077e-24 4.275084807007515e-05 0.8999999999999999 0.0 0.0 0.0 0.0 -4.2750848070102915e-05 -5.640645215190673e-32 -4.2750848070102915e-05 0.0 -1.6166805720140667e-20 -1.8873561295852324e-20 -3.5040367015992994e-20
1.8 5.510016561358418e-05 1.927205213321455e-24 5.510016561358418e-05 0.9999999999999999 0.0 0.0 0.0 0.0 -5.5100165613612353e-05 -7.314509907424278e-32 -5.5100165613612353e-05 0.0 -1.635475839124583e-20 -1.9005016280929025e-20 -3.535977467217486e-20
1.9 1.3091396507011736e-10 1.7524251679567955e-24 1.3091396507011912e-10 -0.1 0.0 0.0 0.0 0.0 -1.309139630462718e-10 -8.12669975255846e-35 -1.309139630462718e-10 0.0 -1.606572069361009e-20 -1.9420802306056803e-20 -3.548652299966689e-20
1.9 1.5097388592280239e-09 1.752366597368332e-24 1.5097388592280255e-09 0.0 0.0 0.0 0.0 0.0 -1.5097388574957337e-09 -9.918281731705237e-35 -1.5097388574957337e-09 0.0 -1.6072841853803456e-20 -1.922587152733866e-20 -3.529871338114212e-20
1.9 1.6254701142449312e-08 1.7523493541283302e-24 1.6254701142449316e-08 0.1 0.0 0.0 0.0 0.0 -1.6254701145435854e-08 -1.4311794065171718e-34 -1.6254701145435854e-08 0.0 -1.6080330906934924e-20 -1.9119194494331128e-20 -3.519952540126605e-20
1.9 1.4696547300016135e-07 1.7526870160027066e-24 1.4696547300016135e-07 0.2 0.0 0.0 0.0 0.0 -1.4696547300072597e-07 -3.502821945479671e-34 -1.4696547300072597e-07 0.0 -1.6090192606716295e-20 -1.8951353642068847e-20 -3.504154624878514e-20
1.9 8.932313545297571e-07 1.7549071626306324e-24 8.932313545297571e-07 0.30000000000000004 0.0 0.0 0.0 0.0 -8.93231354530266e-07 -1.3622408170266877e-33 -8.93231354530266e-07 0.0 -1.6112260513073334e-20 -1.9087713966382183e-20 -3.519997447945552e-20
1.9 3.1957745675217297e-06 1.761900570757581e-24 3.1957745675217297e-06 0.4 0.0 0.0 0.0 0.0 -3.195774567518264e-06 -4.3713185973314034e-33 -3.195774567518264e-06 0.0 -1.6164760413774005e-20 -1.9000107594662294e-20 -3.51648680084363e-20
1.9 7.612046468764907e-06 1.7754406829191375e-24 7.612046468764907e-06 0.5 0.0 0.0 0.0 0.0 -7.612046468765973e-06 -1.0101783241151504e-32 -7.612046468765973e-06 0.0 -1.6256955089969258e-20 -1.920920926476057e-20 -3.5466164354729827e-20
1.9 1.4127406848014161e-05 1.7956201113263822e-24 1.4127406848014161e-05 0.6 0.0 0.0 0.0 0.0 -1.4127406848015795e-05 -1.8587754302836992e-32 -1.4127406848015795e-05 0.0 -1.638504719255169e-20 -1.9265921499357883e-20 -3.565096869190957e-20
1.9 2.250622479033742e-05 1.821896888604109e-24 2.250622479033742e-05 0.7 0.0 0.0 0.0 0.0 -2.250622479034071e-05 -2.9599023860994294e-32 -2.250622479034071e-05 0.0 -1.65400664488314e-20 -1.9318187863630326e-20 -3.585825431246172e-20
1.9 3.2491609750803164e-05 1.8536758517649097e-24 3.2491609750803164e-05 0.7999999999999999 0.0 0.0 0.0 0.0 -3.249160975080159e-05 -4.287530255867952e-32 -3.249160975080159e-05 0.0 -1.6712788927546464e-20 -1.9619129745107077e-20 -3.633191867265354e-20
1.9 4.38652100884123e-05 1.8904748955731233e-24 4.38652100884123e-05 0.8999999999999999 0.0 0.0 0.0 0.0 -4.386521008841355e-05 -5.819242394200329e-32 -4.386521008841355e-05 0.0 -1.6895402294416986e-20 -1.9760713205626936e-20 -3.6656115500043925e-20
1.9 5.645352010050362e-05 1.9319366735210618e-24 5.645352010050362e-05 0.9999999999999999 0.0 0.0 0.0 0.0 -5.645352010050667e-05 -7.536615870233889e-32 -5.645352010050667e-05 0.0 -1.708176978062963e-20 -1.9899162346249067e-20 -3.6980932126878697e-20
2.0 1.5406803521388306e-10 1.752628760986137e-24 1.5406803521388482e-10 -0.1 0.0 0.0 0.0 0.0 -1.540680352215551e-10 -1.0311458999742076e-34 -1.540680352215551e-10 0.0 -1.6814231770902037e-20 -2.0517342133403178e-20 -3.7331573904305215e-20
2.0 1.7574361990284312e-09 1.7525703589327912e-24 1.7574361990284329e-09 0.0 0.0 0.0 0.0 0.0 -1.7574361999998506e-09 -1.2072659564895237e-34 -1.7574361999998506e-09 0.0 -1.6822008682570928e-20 -2.008543348915774e-20 -3.6907442171728665e-20
2.0 1.8657601366328577e-08 1.752559187839925e-24 1.865760136632858e-08 0.1 0.0 0.0 0.0 0.0 -1.8657601368728866e-08 -1.6972731917774612e-34 -1.8657601368728866e-08 0.0 -1.683018289020525e-20 -2.0116545087876318e-20 -3.694672797808157e-20
2.0 1.650099390750433e-07 1.752944184352084e-24 1.650099390750433e-07 0.2 0.0 0.0 0.0 0.0 -1.65009939073612e-07 -4.0235145809546045e-34 -1.65009939073612e-07 0.0 -1.6840927839516615e-20 -1.9716292995632176e-20 -3.655722083514879e-20
2.0 9.72434774252595e-07 1.7553513702456107e-24 9.72434774252595e-07 0.30000000000000004 0.0 0.0 0.0 0.0 -9.72434774251999e-07 -1.502536827432664e-33 -9.72434774251999e-07 0.0 -1.6864447650298343e-20 -1.9874069906546564e-20 -3.673851755684491e-20
2.0 3.3908061532490535e-06 1.7627020751867634e-24 3.3908061532490535e-06 0.4 0.0 0.0 0.0 0.0 -3.390806153248882e-06 -4.677316445607326e-33 -3.390806153248882e-06 0.0 -1.69186659104874e-20 -2.001899988663576e-20 -3.693766579712316e-20
2.0 7.954028357009929e-06 1.7767028700256385e-24 7.954028357009929e-06 0.5 0.0 0.0 0.0 0.0 -7.954028357011198e-06 -1.0625460274727168e-32 -7.954028357011198e-06 0.0 -1.7012064528154287e-20 -1.998723859120157e-20 -3.6999303119355854e-20
2.0 1.4634770169612238e-05 1.7974134223891364e-24 1.4634770169612238e-05 0.6 0.0 0.0 0.0 0.0 -1.463477016961101e-05 -1.9369388448710803e-32 -1.463477016961101e-05 0.0 -1.714056521260604e-20 -2.0168901656681897e-20 -3.730946686928794e-20
2.0 2.3195167337722215e-05 1.8242907017634137e-24 2.3195167337722215e-05 0.7 0.0 0.0 0.0 0.0 -2.319516733772043e-05 -3.067973987404316e-32 -2.319516733772043e-05 0.0 -1.729525631567263e-20 -2.0333090549899547e-20 -3.762834686557218e-20
2.0 3.3378548616208375e-05 1.856745831922057e-24 3.3378548616208375e-05 0.7999999999999999 0.0 0.0 0.0 0.0 -3.337854861620638e-05 -4.4299329448929086e-32 -3.337854861620638e-05 0.0 -1.7467047795041796e-20 -2.0561382818955465e-20 -3.802843061399726e-20
2.0 4.496664731084968e-05 1.894302323400789e-24 4.496664731084968e-05 0.8999999999999999 0.0 0.0 0.0 0.0 -4.496664731084881e-05 -6.000593614842292e-32 -4.496664731084881e-05 0.0 -1.764824849241537e-20 -2.058828933691047e-20 -3.823653782932584e-20
2.0 5.7785765795641896e-05 1.9366071841561265e-24 5.7785765795641896e-05 0.9999999999999999 0.0 0.0 0.0 0.0 -5.778576579564207e-05 -7.761579190505868e-32 -5.778576579564207e-05 0.0 -1.7832820165413375e-20 -2.0740953951201457e-20 -3.8573774116614834e-20
